frame,class_id,class_name,x_center,y_center,width,height
688,8,sinaran,0.839367,0.503635,0.14988,0.131896
688,9,tambal,0.607932,0.841167,0.049198,0.111521
688,9,tambal,0.443073,0.835747,0.131875,0.115068
689,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
689,5,siger ratu agung,0.225081,0.191542,0.114651,0.113271
689,11,liman,0.449922,0.174763,0.095542,0.099359
689,11,liman,0.586867,0.185318,0.089172,0.066969
689,12,menara siger,0.773747,0.204398,0.058599,0.053505
689,12,menara siger,0.908523,0.202185,0.067516,0.058599
689,0,sembagi,0.494508,0.462661,0.197453,0.068792
689,7,sekar jagat,0.079615,0.517018,0.071708,0.062172
689,0,sembagi,0.433141,0.542888,0.065448,0.061724
689,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
689,8,sinaran,0.847159,0.456273,0.059953,0.061151
689,8,sinaran,0.839367,0.503635,0.14988,0.131896
689,9,tambal,0.607932,0.841167,0.049198,0.111521
689,9,tambal,0.443073,0.835747,0.131875,0.115068
690,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
690,5,siger ratu agung,0.225081,0.19169,0.114651,0.112578
690,11,liman,0.449922,0.174763,0.095542,0.099359
690,11,liman,0.586867,0.185318,0.089172,0.066969
690,12,menara siger,0.773841,0.204388,0.058599,0.053505
690,12,menara siger,0.908523,0.20218,0.067516,0.058599
690,0,sembagi,0.494508,0.462661,0.197453,0.068792
690,7,sekar jagat,0.079643,0.517005,0.071734,0.06225
690,0,sembagi,0.433143,0.542872,0.065443,0.061693
690,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
690,8,sinaran,0.847159,0.456273,0.059953,0.061151
690,8,sinaran,0.839367,0.503635,0.14988,0.131896
690,9,tambal,0.607932,0.841167,0.049198,0.111521
690,9,tambal,0.443073,0.835747,0.131875,0.115068
691,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
691,5,siger ratu agung,0.225081,0.191833,0.114651,0.111885
691,11,liman,0.449922,0.174763,0.095542,0.099359
691,11,liman,0.586867,0.185318,0.089172,0.066969
691,12,menara siger,0.773935,0.204378,0.058599,0.053505
691,12,menara siger,0.908523,0.202169,0.067516,0.058599
691,0,sembagi,0.494508,0.462661,0.197453,0.068792
691,7,sekar jagat,0.079672,0.51699,0.07176,0.062323
691,0,sembagi,0.433146,0.542854,0.065437,0.061656
691,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
691,8,sinaran,0.847159,0.456273,0.059953,0.061151
691,8,sinaran,0.839367,0.503635,0.14988,0.131896
691,9,tambal,0.607932,0.841167,0.049198,0.111521
691,9,tambal,0.443073,0.835747,0.131875,0.115068
692,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
692,5,siger ratu agung,0.225081,0.191979,0.114651,0.111187
692,11,liman,0.449922,0.174763,0.095542,0.099359
692,11,liman,0.586867,0.185318,0.089172,0.066969
692,12,menara siger,0.774026,0.20437,0.058594,0.0535
692,12,menara siger,0.908523,0.202164,0.067516,0.058599
692,0,sembagi,0.494508,0.462661,0.197453,0.068792
692,7,sekar jagat,0.079706,0.516977,0.071786,0.062401
692,0,sembagi,0.433148,0.542839,0.065432,0.061625
692,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
692,8,sinaran,0.847159,0.456273,0.059953,0.061151
692,8,sinaran,0.839367,0.503635,0.14988,0.131896
692,9,tambal,0.607932,0.841167,0.049198,0.111521
692,9,tambal,0.443073,0.835747,0.131875,0.115068
693,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
693,5,siger ratu agung,0.225081,0.192128,0.114651,0.110495
693,11,liman,0.449922,0.174763,0.095542,0.099359
693,11,liman,0.586867,0.185318,0.089172,0.066969
693,12,menara siger,0.774117,0.204359,0.058599,0.0535
693,12,menara siger,0.908523,0.202159,0.067516,0.058599
693,0,sembagi,0.494508,0.462661,0.197453,0.068792
693,7,sekar jagat,0.079734,0.516964,0.071813,0.062479
693,0,sembagi,0.433151,0.54282,0.065427,0.061589
693,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
693,8,sinaran,0.847159,0.456273,0.059953,0.061151
693,8,sinaran,0.839367,0.503635,0.14988,0.131896
693,9,tambal,0.607932,0.841167,0.049198,0.111521
693,9,tambal,0.443073,0.835747,0.131875,0.115068
694,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
694,5,siger ratu agung,0.225081,0.192271,0.114651,0.109802
694,11,liman,0.449922,0.174763,0.095542,0.099359
694,11,liman,0.586867,0.185318,0.089172,0.066969
694,12,menara siger,0.774211,0.204352,0.058599,0.053505
694,12,menara siger,0.908523,0.202148,0.067516,0.058599
694,0,sembagi,0.494508,0.462661,0.197453,0.068792
694,7,sekar jagat,0.079768,0.516951,0.071839,0.062547
694,0,sembagi,0.433156,0.542802,0.065417,0.061552
694,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
694,8,sinaran,0.847159,0.456273,0.059953,0.061151
694,8,sinaran,0.839367,0.503635,0.14988,0.131896
694,9,tambal,0.607932,0.841167,0.049198,0.111521
694,9,tambal,0.443073,0.835747,0.131875,0.115068
695,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
695,5,siger ratu agung,0.225081,0.192417,0.114651,0.109104
695,11,liman,0.449922,0.174763,0.095542,0.099359
695,11,liman,0.586867,0.185318,0.089172,0.066969
695,12,menara siger,0.774305,0.204341,0.058599,0.053505
695,12,menara siger,0.908523,0.202143,0.067516,0.058599
695,0,sembagi,0.494508,0.462661,0.197453,0.068792
695,7,sekar jagat,0.079797,0.516937,0.071865,0.062625
695,0,sembagi,0.433159,0.542786,0.065411,0.061521
695,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
695,8,sinaran,0.847159,0.456273,0.059953,0.061151
695,8,sinaran,0.839367,0.503635,0.14988,0.131896
695,9,tambal,0.607932,0.841167,0.049198,0.111521
695,9,tambal,0.443073,0.835747,0.131875,0.115068
696,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
696,5,siger ratu agung,0.225081,0.192563,0.114651,0.108406
696,11,liman,0.449922,0.174763,0.095542,0.099359
696,11,liman,0.586867,0.185318,0.089172,0.066969
696,12,menara siger,0.774398,0.204331,0.058599,0.053505
696,12,menara siger,0.908523,0.202138,0.067516,0.058599
696,0,sembagi,0.494508,0.462661,0.197453,0.068792
696,7,sekar jagat,0.07975,0.516924,0.071729,0.062703
696,0,sembagi,0.433161,0.542768,0.065406,0.061484
696,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
696,8,sinaran,0.847159,0.456273,0.059953,0.061151
696,8,sinaran,0.839367,0.503635,0.14988,0.131896
696,9,tambal,0.607932,0.841167,0.049198,0.111521
696,9,tambal,0.443073,0.835747,0.131875,0.115068
697,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
697,5,siger ratu agung,0.225081,0.192708,0.114651,0.107719
697,11,liman,0.449922,0.174763,0.095542,0.099359
697,11,liman,0.586867,0.185318,0.089172,0.066969
697,12,menara siger,0.774492,0.204323,0.058599,0.0535
697,12,menara siger,0.908523,0.202133,0.067516,0.058599
697,0,sembagi,0.494508,0.462661,0.197453,0.068792
697,7,sekar jagat,0.079703,0.516909,0.071604,0.062776
697,0,sembagi,0.433164,0.542753,0.065401,0.061453
697,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
697,8,sinaran,0.847159,0.456273,0.059953,0.061151
697,8,sinaran,0.839367,0.503635,0.14988,0.131896
697,9,tambal,0.607932,0.841167,0.049198,0.111521
697,9,tambal,0.443073,0.835747,0.131875,0.115068
698,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
698,5,siger ratu agung,0.225081,0.192854,0.114651,0.107021
698,11,liman,0.449922,0.174763,0.095542,0.099359
698,11,liman,0.586867,0.185318,0.089172,0.066969
698,12,menara siger,0.774586,0.204312,0.058599,0.0535
698,12,menara siger,0.908523,0.202122,0.067516,0.058599
698,0,sembagi,0.494508,0.462661,0.197453,0.068792
698,7,sekar jagat,0.079654,0.516896,0.071474,0.062854
698,0,sembagi,0.433167,0.542734,0.065396,0.061417
698,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
698,8,sinaran,0.847159,0.456273,0.059953,0.061151
698,8,sinaran,0.839367,0.503635,0.14988,0.131896
698,9,tambal,0.607932,0.841167,0.049198,0.111521
698,9,tambal,0.443073,0.835747,0.131875,0.115068
699,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
699,5,siger ratu agung,0.225081,0.193,0.114651,0.106323
699,11,liman,0.449922,0.174763,0.095542,0.099359
699,11,liman,0.586867,0.185318,0.089172,0.066969
699,12,menara siger,0.77468,0.204305,0.058599,0.053505
699,12,menara siger,0.908523,0.202117,0.067516,0.058599
699,0,sembagi,0.494508,0.462661,0.197453,0.068792
699,7,sekar jagat,0.079609,0.516885,0.071344,0.062927
699,0,sembagi,0.433169,0.542719,0.065391,0.061385
699,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
699,8,sinaran,0.847159,0.456273,0.059953,0.061151
699,8,sinaran,0.839367,0.503635,0.14988,0.131896
699,9,tambal,0.607932,0.841167,0.049198,0.111521
699,9,tambal,0.443073,0.835747,0.131875,0.115068
700,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
700,5,siger ratu agung,0.225081,0.193146,0.114651,0.105635
700,11,liman,0.449922,0.174763,0.095542,0.099359
700,11,liman,0.586867,0.185318,0.089172,0.066969
700,12,menara siger,0.774773,0.204294,0.058599,0.053505
700,12,menara siger,0.908523,0.202112,0.067516,0.058599
700,0,sembagi,0.494508,0.462661,0.197453,0.068792
700,7,sekar jagat,0.07956,0.51687,0.071214,0.063
700,0,sembagi,0.433172,0.542701,0.065385,0.061349
700,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
700,8,sinaran,0.847159,0.456273,0.059953,0.061151
700,8,sinaran,0.839367,0.503635,0.14988,0.131896
700,9,tambal,0.607932,0.841167,0.049198,0.111521
700,9,tambal,0.443073,0.835747,0.131875,0.115068
701,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
701,5,siger ratu agung,0.225081,0.193292,0.114651,0.104938
701,11,liman,0.449922,0.174763,0.095542,0.099359
701,11,liman,0.586867,0.185318,0.089172,0.066969
701,12,menara siger,0.774862,0.204284,0.058599,0.053505
701,12,menara siger,0.908523,0.202102,0.067516,0.058599
701,0,sembagi,0.494508,0.462661,0.197453,0.068792
701,7,sekar jagat,0.079516,0.516857,0.071083,0.063078
701,0,sembagi,0.433174,0.542685,0.06538,0.061318
701,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
701,8,sinaran,0.847159,0.456273,0.059953,0.061151
701,8,sinaran,0.839367,0.503635,0.14988,0.131896
701,9,tambal,0.607932,0.841167,0.049198,0.111521
701,9,tambal,0.443073,0.835747,0.131875,0.115068
702,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
702,5,siger ratu agung,0.225081,0.193437,0.114651,0.10424
702,11,liman,0.449922,0.174763,0.095542,0.099359
702,11,liman,0.586867,0.185318,0.089172,0.066969
702,12,menara siger,0.774956,0.204276,0.058599,0.0535
702,12,menara siger,0.908523,0.202096,0.067516,0.058599
702,0,sembagi,0.494508,0.462661,0.197453,0.068792
702,7,sekar jagat,0.079466,0.516844,0.070953,0.063156
702,0,sembagi,0.433177,0.542667,0.065375,0.061281
702,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
702,8,sinaran,0.847159,0.456273,0.059953,0.061151
702,8,sinaran,0.839367,0.503635,0.14988,0.131896
702,9,tambal,0.607932,0.841167,0.049198,0.111521
702,9,tambal,0.443073,0.835747,0.131875,0.115068
703,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
703,5,siger ratu agung,0.225081,0.193586,0.114651,0.103547
703,11,liman,0.449922,0.174763,0.095542,0.099359
703,11,liman,0.586867,0.185318,0.089172,0.066969
703,12,menara siger,0.775049,0.204268,0.058599,0.053505
703,12,menara siger,0.908523,0.202091,0.067516,0.058599
703,0,sembagi,0.494508,0.462661,0.197453,0.068792
703,7,sekar jagat,0.079422,0.516828,0.070823,0.063229
703,0,sembagi,0.43318,0.542651,0.06537,0.06125
703,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
703,8,sinaran,0.847159,0.456273,0.059953,0.061151
703,8,sinaran,0.839367,0.503635,0.14988,0.131896
703,9,tambal,0.607932,0.841167,0.049198,0.111521
703,9,tambal,0.443073,0.835747,0.131875,0.115068
704,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
704,5,siger ratu agung,0.225081,0.193729,0.114651,0.102854
704,11,liman,0.449922,0.174763,0.095542,0.099359
704,11,liman,0.586867,0.185318,0.089172,0.066969
704,12,menara siger,0.775143,0.204258,0.058599,0.053505
704,12,menara siger,0.908523,0.202081,0.067516,0.058599
704,0,sembagi,0.494508,0.462661,0.197453,0.068792
704,7,sekar jagat,0.079372,0.516815,0.070693,0.063307
704,0,sembagi,0.433182,0.542633,0.065365,0.061214
704,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
704,8,sinaran,0.847159,0.456273,0.059953,0.061151
704,8,sinaran,0.839367,0.503635,0.14988,0.131896
704,9,tambal,0.607932,0.841167,0.049198,0.111521
704,9,tambal,0.443073,0.835747,0.131875,0.115068
705,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
705,5,siger ratu agung,0.225081,0.193875,0.114651,0.102156
705,11,liman,0.449922,0.174763,0.095542,0.099359
705,11,liman,0.586867,0.185318,0.089172,0.066969
705,12,menara siger,0.775237,0.204247,0.058599,0.053505
705,12,menara siger,0.908523,0.202076,0.067516,0.058599
705,0,sembagi,0.494508,0.462661,0.197453,0.068792
705,7,sekar jagat,0.079326,0.516805,0.070557,0.06338
705,0,sembagi,0.433185,0.542617,0.065359,0.061182
705,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
705,8,sinaran,0.847159,0.456273,0.059953,0.061151
705,8,sinaran,0.839367,0.503635,0.14988,0.131896
705,9,tambal,0.607932,0.841167,0.049198,0.111521
705,9,tambal,0.443073,0.835747,0.131875,0.115068
706,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
706,5,siger ratu agung,0.225081,0.194023,0.114651,0.101464
706,11,liman,0.449922,0.174763,0.095542,0.099359
706,11,liman,0.586867,0.185318,0.089172,0.066969
706,12,menara siger,0.775331,0.20424,0.058599,0.0535
706,12,menara siger,0.908523,0.20207,0.067516,0.058599
706,0,sembagi,0.494508,0.462661,0.197453,0.068792
706,7,sekar jagat,0.079279,0.516789,0.070432,0.063453
706,0,sembagi,0.433188,0.542599,0.065354,0.061146
706,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
706,8,sinaran,0.847159,0.456273,0.059953,0.061151
706,8,sinaran,0.839367,0.503635,0.14988,0.131896
706,9,tambal,0.607932,0.841167,0.049198,0.111521
706,9,tambal,0.443073,0.835747,0.131875,0.115068
707,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
707,5,siger ratu agung,0.225081,0.194167,0.114651,0.100771
707,11,liman,0.449922,0.174763,0.095542,0.099359
707,11,liman,0.586867,0.185318,0.089172,0.066969
707,12,menara siger,0.775424,0.204229,0.058599,0.0535
707,12,menara siger,0.908523,0.202062,0.067516,0.058594
707,0,sembagi,0.494508,0.462661,0.197453,0.068792
707,7,sekar jagat,0.079229,0.516776,0.070302,0.063531
707,0,sembagi,0.433193,0.542583,0.065344,0.061115
707,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
707,8,sinaran,0.847159,0.456273,0.059953,0.061151
707,8,sinaran,0.839367,0.503635,0.14988,0.131896
707,9,tambal,0.607932,0.841167,0.049198,0.111521
707,9,tambal,0.443073,0.835747,0.131875,0.115068
708,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
708,5,siger ratu agung,0.225081,0.194312,0.114651,0.100073
708,11,liman,0.449922,0.174763,0.095542,0.099359
708,11,liman,0.586867,0.185318,0.089172,0.066969
708,12,menara siger,0.775518,0.204221,0.058599,0.053505
708,12,menara siger,0.908523,0.202055,0.067516,0.058599
708,0,sembagi,0.494508,0.462661,0.197453,0.068792
708,7,sekar jagat,0.079185,0.516763,0.070172,0.063609
708,0,sembagi,0.433195,0.542565,0.065339,0.061078
708,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
708,8,sinaran,0.847159,0.456273,0.059953,0.061151
708,8,sinaran,0.839367,0.503635,0.14988,0.131896
708,9,tambal,0.607932,0.841167,0.049198,0.111521
708,9,tambal,0.443073,0.835747,0.131875,0.115068
709,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
709,5,siger ratu agung,0.225081,0.194458,0.114651,0.099375
709,11,liman,0.449922,0.174763,0.095542,0.099359
709,11,liman,0.586867,0.185318,0.089172,0.066969
709,12,menara siger,0.775607,0.204211,0.058599,0.053505
709,12,menara siger,0.908523,0.202049,0.067516,0.058599
709,0,sembagi,0.494508,0.462661,0.197453,0.068792
709,7,sekar jagat,0.079135,0.516747,0.070042,0.063682
709,0,sembagi,0.433198,0.542549,0.065333,0.061047
709,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
709,8,sinaran,0.847159,0.456273,0.059953,0.061151
709,8,sinaran,0.839367,0.503635,0.14988,0.131896
709,9,tambal,0.607932,0.841167,0.049198,0.111521
709,9,tambal,0.443073,0.835747,0.131875,0.115068
710,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
710,5,siger ratu agung,0.225081,0.194604,0.114651,0.098688
710,11,liman,0.449922,0.174763,0.095542,0.099359
710,11,liman,0.586867,0.185318,0.089172,0.066969
710,12,menara siger,0.775701,0.204201,0.058599,0.053505
710,12,menara siger,0.908523,0.202044,0.067516,0.058599
710,0,sembagi,0.494508,0.462661,0.197453,0.068792
710,7,sekar jagat,0.079091,0.516737,0.069911,0.063755
710,0,sembagi,0.433201,0.542531,0.065328,0.06101
710,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
710,8,sinaran,0.847159,0.456273,0.059953,0.061151
710,8,sinaran,0.839367,0.503635,0.14988,0.131896
710,9,tambal,0.607932,0.841167,0.049198,0.111521
710,9,tambal,0.443073,0.835747,0.131875,0.115068
711,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
711,5,siger ratu agung,0.225081,0.19475,0.114651,0.09799
711,11,liman,0.449922,0.174763,0.095542,0.099359
711,11,liman,0.586867,0.185318,0.089172,0.066969
711,12,menara siger,0.775794,0.204193,0.058599,0.0535
711,12,menara siger,0.908523,0.202034,0.067516,0.058599
711,0,sembagi,0.494508,0.462661,0.197453,0.068792
711,7,sekar jagat,0.079042,0.516724,0.069781,0.063833
711,0,sembagi,0.433203,0.542516,0.065323,0.060979
711,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
711,8,sinaran,0.847159,0.456273,0.059953,0.061151
711,8,sinaran,0.839367,0.503635,0.14988,0.131896
711,9,tambal,0.607932,0.841167,0.049198,0.111521
711,9,tambal,0.443073,0.835747,0.131875,0.115068
712,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
712,5,siger ratu agung,0.225081,0.194896,0.114651,0.097292
712,11,liman,0.449922,0.174763,0.095542,0.099359
712,11,liman,0.586867,0.185318,0.089172,0.066969
712,12,menara siger,0.775888,0.204182,0.058599,0.0535
712,12,menara siger,0.908523,0.202029,0.067516,0.058599
712,0,sembagi,0.494508,0.462661,0.197453,0.068792
712,7,sekar jagat,0.078995,0.516708,0.069646,0.063906
712,0,sembagi,0.433206,0.542497,0.065318,0.060943
712,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
712,8,sinaran,0.847159,0.456273,0.059953,0.061151
712,8,sinaran,0.839367,0.503635,0.14988,0.131896
712,9,tambal,0.607932,0.841167,0.049198,0.111521
712,9,tambal,0.443073,0.835747,0.131875,0.115068
713,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
713,5,siger ratu agung,0.225081,0.195042,0.114651,0.096604
713,11,liman,0.449922,0.174763,0.095542,0.099359
713,11,liman,0.586867,0.185318,0.089172,0.066969
713,12,menara siger,0.775982,0.204174,0.058599,0.053505
713,12,menara siger,0.908523,0.202023,0.067516,0.058599
713,0,sembagi,0.494508,0.462661,0.197453,0.068792
713,7,sekar jagat,0.078948,0.516695,0.069521,0.063984
713,0,sembagi,0.433208,0.542479,0.065313,0.060906
713,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
713,8,sinaran,0.847159,0.456273,0.059953,0.061151
713,8,sinaran,0.839367,0.503635,0.14988,0.131896
713,9,tambal,0.607932,0.841167,0.049198,0.111521
713,9,tambal,0.443073,0.835747,0.131875,0.115068
714,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
714,5,siger ratu agung,0.225081,0.195187,0.114651,0.095906
714,11,liman,0.449922,0.174763,0.095542,0.099359
714,11,liman,0.586867,0.185318,0.089172,0.066969
714,12,menara siger,0.776076,0.204164,0.058599,0.053505
714,12,menara siger,0.908523,0.202013,0.067516,0.058599
714,0,sembagi,0.494508,0.462661,0.197453,0.068792
714,7,sekar jagat,0.078898,0.516682,0.069391,0.064062
714,0,sembagi,0.433211,0.542464,0.065307,0.060875
714,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
714,8,sinaran,0.847159,0.456273,0.059953,0.061151
714,8,sinaran,0.839367,0.503635,0.14988,0.131896
714,9,tambal,0.607932,0.841167,0.049198,0.111521
714,9,tambal,0.443073,0.835747,0.131875,0.115068
715,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
715,5,siger ratu agung,0.225081,0.195333,0.114651,0.095208
715,11,liman,0.449922,0.174763,0.095542,0.099359
715,11,liman,0.586867,0.185318,0.089172,0.066969
715,12,menara siger,0.776169,0.204154,0.058599,0.053505
715,12,menara siger,0.908523,0.202008,0.067516,0.058599
715,0,sembagi,0.494508,0.462661,0.197453,0.068792
715,7,sekar jagat,0.078854,0.516667,0.06926,0.064135
715,0,sembagi,0.433214,0.542445,0.065302,0.060839
715,7,sekar jagat,0.215865,0.496435,0.068344,0.062339
715,8,sinaran,0.847159,0.456273,0.059953,0.061151
715,8,sinaran,0.839367,0.503635,0.14988,0.131896
715,9,tambal,0.607932,0.841167,0.049198,0.111521
715,9,tambal,0.443073,0.835747,0.131875,0.115068
716,5,siger ratu agung,0.086229,0.188138,0.109552,0.16688
716,5,siger ratu agung,0.225081,0.195479,0.114651,0.094521
716,11,liman,0.449922,0.174763,0.095542,0.099359
716,11,liman,0.586867,0.185318,0.089172,0.066969
716,12,menara siger,0.776263,0.204146,0.058599,0.0535
716,12,menara siger,0.908523,0.202003,0.067516,0.058599
